link,text_metadata,text
https://ciudadseva.com/texto/el-espejo-que-no-podia-dormir/,"{'title': 'El espejo que no podía dormir', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Había una vez un espejo de mano que cuando se quedaba solo y nadie se veía en él se sentía de lo peor, como que no existía, y quizá tenía razón; pero los otros espejos se burlaban de él, y cuando por las noches los guardaban en el mismo cajón del tocador dormían a pierna suelta satisfechos, ajenos a la preocupación del neurótico."
https://ciudadseva.com/texto/el-fabulista-y-sus-criticos/,"{'title': 'El fabulista y sus críticos', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","En la Selva vivía hace mucho tiempo un Fabulista cuyos criticados se reunieron un día y lo visitaron para quejarse de él (fingiendo alegremente que no hablaban por ellos sino por otros), sobre la base de que sus críticas no nacían de la buena intención sino del odio. Como él estuvo de acuerdo, ellos se retiraron corridos, como la vez que la Cigarra se decidió y dijo a la Hormiga todo lo que tenía que decirle. FIN"
https://ciudadseva.com/texto/el-grillo-maestro/,"{'title': 'El grillo maestro', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Allá en tiempos muy remotos, un día de los más calurosos del invierno, el Director de la Escuela entró sorpresivamente al aula en que el Grillo daba a los Grillitos su clase sobre el arte de cantar, precisamente en el momento de la exposición en que les explicaba que la voz del Grillo era la mejor y la más bella entre todas las voces, pues se producía mediante el adecuado frotamiento de las alas contra los costados, en tanto que los pájaros cantaban tan mal porque se empeñaban en hacerlo con la garganta, evidentemente el órgano del cuerpo humano menos indicado para emitir sonidos dulces y armoniosos. Al escuchar aquello, el Director, que era un Grillo muy viejo y muy sabio, asintió varias veces con la cabeza y se retiró, satisfecho de que en la Escuela todo siguiera como en sus tiempos. FIN"
https://ciudadseva.com/texto/el-mono-que-quiso-ser-escritor-satirico/,"{'title': 'El mono que quiso ser escritor satírico', 'metadata': '[Cuento - Texto completo.]', 'author': 'Augusto Monterroso'}","En la selva vivía una vez un Mono que quiso ser escritor satírico. Estudió mucho, pero pronto se dio cuenta de que para ser escritor satírico le faltaba conocer a la gente y se aplicó a visitar a todos y a ir a los cocteles y a observarlos por el rabo del ojo mientras estaban distraídos con la copa en la mano. Como era de veras gracioso y sus ágiles piruetas entretenían a los otros animales, en cualquier parte era bien recibido y él perfeccionó el arte de ser mejor recibido aún. No había quien no se encantara con su conversación y cuando llegaba era agasajado con júbilo tanto por las Monas como por los esposos de las Monas y por los demás habitantes de la Selva, ante los cuales, por contrarios que fueran a él en política internacional, nacional o doméstica, se mostraba invariablemente comprensivo; siempre, claro, con el ánimo de investigar a fondo la naturaleza humana y poder retratarla en sus sátiras. Así llegó el momento en que entre los animales era el más experto conocedor de la naturaleza humana, sin que se le escapara nada. Entonces, un día dijo voy a escribir en contra de los ladrones, y se fijó en la Urraca, y principió a hacerlo con entusiasmo y gozaba y se reía y se encaramaba de placer a los árboles por las cosas que se le ocurrían acerca de la Urraca; pero de repente reflexionó que entre los animales de sociedad que lo agasajaban había muchas Urracas y especialmente una, y que se iban a ver retratadas en su sátira, por suave que la escribiera, y desistió de hacerlo. Después quiso escribir sobre los oportunistas, y puso el ojo en la Serpiente, quien por diferentes medios -auxiliares en realidad de su arte adulatorio- lograba siempre conservar, o sustituir, mejorándolos, sus cargos; pero varias Serpientes amigas suyas, y especialmente una, se sentirían aludidas, y desistió de hacerlo. Después deseó satirizar a los laboriosos compulsivos y se detuvo en la Abeja, que trabajaba estúpidamente sin saber para qué ni para quién; pero por miedo de que sus amigos de este género, y especialmente uno, se ofendieran, terminó comparándola favorablemente con la Cigarra, que egoísta no hacia más que cantar y cantar dándoselas de poeta, y desistió de hacerlo. Después se le ocurrió escribir contra la promiscuidad sexual y enfiló su sátira contra las Gallinas adúlteras que andaban todo el día inquietas en busca de Gallitos; pero tantas de éstas lo habían recibido que temió lastimarlas, y desistió de hacerlo. Finalmente elaboró una lista completa de las debilidades y los defectos humanos y no encontró contra quién dirigir sus baterías, pues todos estaban en los amigos que compartían su mesa y en él mismo. En ese momento renunció a ser escritor satírico y le empezó a dar por la Mística y el Amor y esas cosas; pero a raíz de eso, ya se sabe cómo es la gente, todos dijeron que se había vuelto loco y ya no lo recibieron tan bien ni con tanto gusto. FIN La oveja negra y demás fábulas, 1969"
https://ciudadseva.com/texto/el-mundo/,"{'title': 'El mundo', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Dios todavía no ha creado el mundo; solo está imaginándolo, como entre sueños. Por eso el mundo es perfecto, pero confuso. FIN"
https://ciudadseva.com/texto/el-paraiso-imperfecto/,"{'title': 'El paraíso imperfecto', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","-Es cierto -dijo mecánicamente el hombre, sin quitar la vista de las llamas que ardían en la chimenea aquella noche de invierno-; en el Paraíso hay amigos, música, algunos libros; lo único malo de irse al Cielo es que allí el cielo no se ve. FIN"
https://ciudadseva.com/texto/el-perro-que-deseaba-ser-un-ser-humano/,"{'title': 'El perro que deseaba ser un ser humano', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","En la casa de un rico mercader de la Ciudad de México, rodeado de comodidades y de toda clase de máquinas, vivía no hace mucho tiempo un Perro al que se le había metido en la cabeza convertirse en un ser humano, y trabajaba con ahínco en esto. Al cabo de varios años, y después de persistentes esfuerzos sobre sí mismo, caminaba con facilidad en dos patas y a veces sentía que estaba ya a punto de ser un hombre, excepto por el hecho de que no mordía, movía la cola cuando encontraba a algún conocido, daba tres vueltas antes de acostarse, salivaba cuando oía las campanas de la iglesia, y por las noches se subía a una barda a gemir viendo largamente a la luna. FIN"
https://ciudadseva.com/texto/el-rayo-que-cayo-dos-veces-en-el-mismo-sitio/,"{'title': 'El Rayo que cayó dos veces en el mismo sitio', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Hubo una vez un Rayo que cayó dos veces en el mismo sitio; pero encontró que ya la primera había hecho suficiente daño, que ya no era necesario, y se deprimió mucho.   FIN"
https://ciudadseva.com/texto/el-salto-cualitativo/,"{'title': 'El salto cualitativo', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","-¿No habrá una especie aparte de la humana -dijo ella enfurecida arrojando el periódico al bote de la basura- a la cual poder pasarse?   -¿Y por qué no a la humana? -dijo él. FIN   Lo demás es silencio, 1978  "
https://ciudadseva.com/texto/el-zorro-es-mas-sabio/,"{'title': 'El zorro es más sabio', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Un día que el Zorro estaba muy aburrido y hasta cierto punto melancólico y sin dinero, decidió convertirse en escritor, cosa a la cual se dedicó inmediatamente, pues odiaba ese tipo de personas que dice voy a hacer esto o lo otro y nunca lo hacen. Su primer libro resultó muy bueno, un éxito; todo el mundo lo aplaudió, y pronto fue traducido (a veces no muy bien) a los más diversos idiomas. El segundo fue todavía mejor que el primero, y varios profesores norteamericanos de lo más granado del mundo académico de aquellos remotos días lo comentaron con entusiasmo y aun escribieron libros sobre los libros que hablaban de los libros del Zorro. Desde ese momento el Zorro se dio con razón satisfecho, y pasaron los años y no publicaba otra cosa. Pero los demás empezaron a murmurar y a repetir “¿Qué pasa con el Zorro?”, y cuando lo encontraban en los cocteles puntualmente se le acercaban a decirle tiene usted que publicar más. -Pero si ya he publicado dos libros -respondía él con cansancio. -Y muy buenos -le contestaban-; por eso mismo tiene usted que publicar otro. El Zorro no lo decía, pero pensaba: “En realidad lo que estos quieren es que yo publique un libro malo; pero como soy el Zorro, no lo voy a hacer.” Y no lo hizo. FIN"
https://ciudadseva.com/texto/epitafio-encontrado-en-el-cementerio-monte-parnaso-de-san-blas-s-b/,"{'title': 'Epitafio encontrado en el cementerio Monte Parnaso de San Blas, S.B.', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Escribió un drama: dijeron que se creía Shakespeare; Escribió una novela: dijeron que se creía Proust; Escribió un cuento: dijeron que se creía Chejov; Escribió una carta: dijeron que se creía Lord Chesterfield; Escribió un diario: dijeron que se creía Pavese; Escribió una despedida: dijeron que se creía Cervantes; Dejo de escribir: dijeron que se creía Rimbaud; Escribió un epitafio: dijeron que se creía difunto. FIN La letra e, 1987"
https://ciudadseva.com/texto/fecundidad/,"{'title': 'Fecundidad', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Hoy me siento bien, un Balzac; estoy terminando esta línea. FIN"
https://ciudadseva.com/texto/heraclitana/,"{'title': 'Heraclitana', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Cuando el río es lento y se cuenta con una buena bicicleta o caballo sí es posible bañarse dos (y hasta tres, de acuerdo con las necesidades higiénicas de cada quién) veces en el mismo río.   FIN Lo demás es silencio, 1978  "
https://ciudadseva.com/texto/historia-fantastica/,"{'title': 'Historia fantástica', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}",Contar la historia del día en que el fin del mundo se suspendió por mal tiempo. FIN
https://ciudadseva.com/texto/homenaje-a-masoch/,"{'title': 'Homenaje a Masoch', 'metadata': '[Cuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Lo que acostumbraba cuando se acababa de divorciar por primera vez y se encontraba por fin solo y se sentía tan contento de ser libre de nuevo, era, después de estar unas cuantas horas haciendo chistes y carcajeándose con sus amigos en el café, o en el cóctel de la exposición tal, donde todos se morían de risa de las cosas que decía, volver por la noche a su departamento nuevamente de soltero y tranquilamente y con delectación morosa ponerse a acarrear sus instrumentos, primero un sillón, que colocaba en medio del tocadiscos y una mesita, después una botella de ron y un vaso mediano, azul, de vidrio de Carretones, después una grabación de la Tercera Sinfonía de Brahms dirigida por Felix Weingartner, después su gordo ejemplar empastado Editorial Nueva España S.A., México, 1944, de Los hermanos Karamazov; y en seguida conectar el tocadiscos, destapar la botella, servirse un vaso, sentarse y abrir el libro por el capítulo III del Epílogo para leer reiteradamente aquella parte en que se ve muerto al niño Ilucha en un féretro azul, con las manos plegadas sobre el pecho y los ojos cerrados, y en la que el niño Kolya, al saber por Aliocha que Mitya su hermano es inocente de la muerte de su padre y sin embargo va a morir, exclama emocionado que le gustaría morir por toda la humanidad, sacrificarse por la verdad aunque fuese con afrenta; para seguir con las discusiones acerca del lugar en que debía ser enterrado Ilucha, y con las palabras del padre, quien les cuenta que Ilucha le pidió que cuando lo hubiera cubierto la tierra desmigajara un pedazo de pan para que bajaran los gorriones y que él los oiría y se alegraría sintiéndose acompañado, y más tarde él mismo, ya enterrado Ilucha, parte y esparce en pedacitos un pan murmurando: «Venid, volad aquí, pajaritos, volad gorriones», y pierde a cada rato el juicio y se desmaya y se queda como ido y luego vuelve en sí y comienza de nuevo a llorar, y se arrepiente de no haber dado a la madre de Ilucha una flor de su féretro y quiere ir corriendo a ofrecérsela, hasta que por último Aliocha, en un rapto de inspiración, al lado de la gran piedra en donde Ilucha quería ser enterrado, se dirige a los condiscípulos de este y pronuncia el discurso en que les dice aquellas esperanzadas cosas relativas a que pronto se separarán, pero que de todos modos, cualesquiera que sean las circunstancias que tengan que enfrentar en la vida, no deben olvidar ese momento en que se sienten buenos, y que si alguna vez cuando sean mayores se ríen de ellos mismos por haber sido buenos y generosos, una voz dirá en su corazón: «No, no hago bien en reírme, pues no es esto cosa de risa», y que se lo dice por si llegan a ser malos, pero no hay motivo para que seamos malos, verdad muchachos, y que aun dentro de treinta años recordará esos rostros vueltos hacia él, y que a todos los quiere, y que de ahí en adelante todos tendrán un puesto en su corazón, con la final explosión de entusiasmo en que los niños conmovidos gritan a coro ¡viva Karamazov!; lectura que desarrollaba a un ritmo tal y tan bien calculado que los vivas a Karamazov terminaban exactamente con los últimos acordes de la sinfonía, para volver nuevamente a empezar según el efecto del ron lo permitiera, sobre todo que permitiera por último apagar el tocadiscos, tomar una copa final e irse a la cama, para ya en ella hundir minuciosamente la cabeza en la almohada y sollozar y llorar amargamente una vez más por Mitya, por Ilucha, por Aliocha, por Kolya, por Mitya. FIN"
https://ciudadseva.com/texto/humorismo/,"{'title': 'Humorismo', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","El humorismo es el realismo llevado a sus últimas consecuencias. Excepto mucha literatura humorística, todo lo que hace el hombre es risible o humorístico.   En las guerras deja de serlo porque durante éstas el hombre deja de serlo. Dijo Eduardo Torres: “El hombre no se conforma con ser el animal más estúpido de la Creación; encima se permite el lujo de ser el único ridículo”. FIN   Movimiento perpetuo, 1972  "
https://ciudadseva.com/texto/imaginacion-y-destino/,"{'title': 'Imaginación y destino', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","En la calurosa tarde de verano un hombre descansa acostado, viendo el cielo, bajo un árbol; una manzana cae sobre su cabeza; tiene imaginación, se va a su casa y escribe la Oda a Eva. FIN Lo demás es silencio, 1978"
https://ciudadseva.com/texto/la-fe-y-las-montanas/,"{'title': 'La fe y las montañas', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Al principio la Fe movía montañas sólo cuando era absolutamente necesario, con lo que el paisaje permanecía igual a sí mismo durante milenios. Pero cuando la Fe comenzó a propagarse y a la gente le pareció divertida la idea de mover montañas, éstas no hacían sino cambiar de sitio, y cada vez era más difícil encontrarlas en el lugar en que uno las había dejado la noche anterior; cosa que por supuesto creaba más dificultades que las que resolvía.   La buena gente prefirió entonces abandonar la Fe y ahora las montañas permanecen por lo general en su sitio. Cuando en la carretera se produce un derrumbe bajo el cual mueren varios viajeros, es que alguien, muy lejano o inmediato, tuvo un ligerísimo atisbo de fe. FIN   La oveja negra y demás fábulas, 1969      "
https://ciudadseva.com/texto/la-honda-de-david/,"{'title': 'La honda de David', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Augusto Monterroso'}","Había una vez un niño llamado David N., cuya puntería y habilidad en el manejo de la resortera despertaba tanta envidia y admiración en sus amigos de la vecindad y de la escuela, que veían en él -y así lo comentaban entre ellos cuando sus padres no podían escucharlos- un nuevo David. Pasó el tiempo Cansado del tedioso tiro al blanco que practicaba disparando sus guijarros contra latas vacías o pedazos de botella, David descubrió que era mucho más divertido ejercer contra los pájaros la habilidad con que Dios lo había dotado, de modo que de ahí en adelante la emprendió con todos los que se ponían a su alcance, en especial contra Pardillos, Alondras, Ruiseñores y Jilgueros, cuyos cuerpecitos sangrantes caían suavemente sobre la hierba, con el corazón agitado aún por el susto y la violencia de la pedrada. David corría jubiloso hacia ellos y los enterraba cristianamente. Cuando los padres de David se enteraron de esta costumbre de su buen hijo se alarmaron mucho, le dijeron que qué era aquello, y afearon su conducta en términos tan ásperos y convincentes que, con lágrimas en los ojos, él reconoció su culpa, se arrepintió sincero y durante mucho tiempo se aplicó a disparar exclusivamente sobre los otros niños. Dedicado años después a la milicia, en la Segunda Guerra Mundial David fue ascendido a general y condecorado con las cruces más altas por matar él solo a treinta y seis hombres, y más tarde degradado y fusilado por dejar escapar con vida una Paloma mensajera del enemigo. FIN"
